CNPJ,RAZAO_SOCIAL,UF,ANO,TRIMESTRE,VALOR
41369935000127,SAME-SERVIAO DE ASSISTANCIA MADICA EMPRESARIAL LTDA.,MA,2025,3,63420437.92
41397957000109,SALUTY ADMINISTRADORA DE BENEFICIOS LTDA,RJ,2025,1,2583649.6
41397957000109,SALUTY ADMINISTRADORA DE BENEFICIOS LTDA,RJ,2025,2,2783502.08
41397957000109,SALUTY ADMINISTRADORA DE BENEFICIOS LTDA,RJ,2025,3,3180470.2399999998
41432461000110,TEMPO MED PLANO DE SAUDE LTDA,SC,2025,1,534557888.15999997
41432461000110,TEMPO MED PLANO DE SAUDE LTDA,SC,2025,2,933851270.08
41432461000110,TEMPO MED PLANO DE SAUDE LTDA,SC,2025,3,1406727696.8
41511429000120,UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MADICO,PI,2025,1,245523472.48
41511429000120,UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MADICO,PI,2025,2,377369885.52
41511429000120,UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MADICO,PI,2025,3,518254081.44
41687179000184,UNIMED PATROCANIO COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,1,842246906.72
41687179000184,UNIMED PATROCANIO COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,2,1194461713.92
41687179000184,UNIMED PATROCANIO COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,3,1601645370.56
41715325000138,ARL ADMINISTRADORA DE BENEFACIOS LTDA.,SP,2025,1,54734355.84
41715325000138,ARL ADMINISTRADORA DE BENEFACIOS LTDA.,SP,2025,2,85023490.88
41715325000138,ARL ADMINISTRADORA DE BENEFACIOS LTDA.,SP,2025,3,98791984.64
41781949000153,UNIMED POAOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIAOS MADICOS,MG,2025,1,2708427095.84
41781949000153,UNIMED POAOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIAOS MADICOS,MG,2025,2,3625201351.52
41781949000153,UNIMED POAOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIAOS MADICOS,MG,2025,3,4535706583.36
41871989000196,UNIMED ITUIUTABA COOPERATIVA TRABALHO MADICO LTDA.,MG,2025,1,832375969.76
41871989000196,UNIMED ITUIUTABA COOPERATIVA TRABALHO MADICO LTDA.,MG,2025,2,1234109439.2
41871989000196,UNIMED ITUIUTABA COOPERATIVA TRABALHO MADICO LTDA.,MG,2025,3,1641679046.08
41905498000119,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,MG,2025,1,951807679.2
41905498000119,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,MG,2025,2,1185323152.8
41905498000119,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,MG,2025,3,1459866325.76
41929347000109,PRESERVE SAUDE ASSISTENCIA MEDICA LTDA,BA,2025,1,25747905.6
41929347000109,PRESERVE SAUDE ASSISTENCIA MEDICA LTDA,BA,2025,2,52416221.28
41929347000109,PRESERVE SAUDE ASSISTENCIA MEDICA LTDA,BA,2025,3,75427764.96
42043067000153,UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MADICO,BA,2025,1,985133623.68
42043067000153,UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MADICO,BA,2025,2,1568655217.28
42043067000153,UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MADICO,BA,2025,3,2142889137.44
42115166000101,REAL GRANDEZA SAADE,RJ,2025,1,132595748.64
42115166000101,REAL GRANDEZA SAADE,RJ,2025,2,140929367.68
42115166000101,REAL GRANDEZA SAADE,RJ,2025,3,149262895.52
42160192000143,FUNDAAAO CHESF DE ASSISTANCIA E SEGURIDADE SOCIAL,PE,2025,1,3914097301.6
42160192000143,FUNDAAAO CHESF DE ASSISTANCIA E SEGURIDADE SOCIAL,PE,2025,2,5126406957.76
42160192000143,FUNDAAAO CHESF DE ASSISTANCIA E SEGURIDADE SOCIAL,PE,2025,3,6230697925.6
42163881000101,UNIMED-RIO COOPERATIVA DE TRABALHO MEDICO DO RIO DE JANEIRO,RJ,2025,2,27050846816.16
42182170000184,CAIXA DE ASSISTANCIA A SAADE - CABERJ,RJ,2025,1,3337374618.56
42182170000184,CAIXA DE ASSISTANCIA A SAADE - CABERJ,RJ,2025,2,4960880821.12
42182170000184,CAIXA DE ASSISTANCIA A SAADE - CABERJ,RJ,2025,3,6551089383.68
42209475000132,TOTAL SAUDE  ADMINISTRADORA DE BENEFICIOS EIRELI,ES,2025,1,5207308.8
42209475000132,TOTAL SAUDE  ADMINISTRADORA DE BENEFICIOS EIRELI,ES,2025,2,5205628.8
42209475000132,TOTAL SAUDE  ADMINISTRADORA DE BENEFICIOS EIRELI,ES,2025,3,5181628.8
42425561000182,SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA,RJ,2025,1,316840297.92
42425561000182,SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA,RJ,2025,2,363694544.8
42425561000182,SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA,RJ,2025,3,400564944.48
42465310000121,TELOS - FUNDAAAO EMBRATEL DE SEGURIDADE SOCIAL,RJ,2025,1,138102430.56
42465310000121,TELOS - FUNDAAAO EMBRATEL DE SEGURIDADE SOCIAL,RJ,2025,2,185082941.76
42465310000121,TELOS - FUNDAAAO EMBRATEL DE SEGURIDADE SOCIAL,RJ,2025,3,233925102.4
42750007000170,UNICOR ADMINISTRADORA DE BENEFICIOS LTDA,MG,2025,1,22010181.92
42750007000170,UNICOR ADMINISTRADORA DE BENEFICIOS LTDA,MG,2025,2,44932899.52
42750007000170,UNICOR ADMINISTRADORA DE BENEFICIOS LTDA,MG,2025,3,59427675.36
42785902000120,INFINITY SAADE SUPLEMENTAR LTDA,MT,2025,1,21687526.88
42785902000120,INFINITY SAADE SUPLEMENTAR LTDA,MT,2025,2,73781351.04
42785902000120,INFINITY SAADE SUPLEMENTAR LTDA,MT,2025,3,83527670.56
42855999000109,UNIMED TRAS CORAAAES COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,1,958160720.0
42855999000109,UNIMED TRAS CORAAAES COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,2,1203341122.88
42855999000109,UNIMED TRAS CORAAAES COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,3,1552167611.84
42889436000123,UNIMED ALTO SAO FRANCISCO COOPERATIVA DE TRABALHO MADICO,MG,2025,1,2107530715.2
42889436000123,UNIMED ALTO SAO FRANCISCO COOPERATIVA DE TRABALHO MADICO,MG,2025,2,2573393941.12
42889436000123,UNIMED ALTO SAO FRANCISCO COOPERATIVA DE TRABALHO MADICO,MG,2025,3,3138947109.28
42892281000184,UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MADICO LTDA.,MG,2025,1,3151629263.52
42892281000184,UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MADICO LTDA.,MG,2025,2,4566580757.92
42892281000184,UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MADICO LTDA.,MG,2025,3,6155996516.8
42936518000181,UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MADICO LTDA,MG,2025,1,335005802.88
42936518000181,UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MADICO LTDA,MG,2025,2,496014021.92
42936518000181,UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MADICO LTDA,MG,2025,3,689384982.88
42939207000176,UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MADICO,MG,2025,1,268284562.08
42939207000176,UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MADICO,MG,2025,2,348233606.24
42939207000176,UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MADICO,MG,2025,3,448542246.72
42940528000190,UNIMED PARA DE MINAS COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,1,1746117919.68
42940528000190,UNIMED PARA DE MINAS COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,2,2299650411.52
42940528000190,UNIMED PARA DE MINAS COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,3,2839931434.72
42946061000196,UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO,MG,2025,1,1209547640.16
42946061000196,UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO,MG,2025,2,1494096992.48
42946061000196,UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO,MG,2025,3,1796568982.24
43047552000168,AMPLITUDE PLANOS DE SAUDE LTDA,MG,2025,1,51326835.2
43047552000168,AMPLITUDE PLANOS DE SAUDE LTDA,MG,2025,2,53014304.0
43047552000168,AMPLITUDE PLANOS DE SAUDE LTDA,MG,2025,3,54673844.96
43079723000130,TOTAL ASSISTANCIA MADICA HOSPITALAR LTDA,MG,2025,1,4223388.959999999
43079723000130,TOTAL ASSISTANCIA MADICA HOSPITALAR LTDA,MG,2025,2,75708026.72
43079723000130,TOTAL ASSISTANCIA MADICA HOSPITALAR LTDA,MG,2025,3,195980485.12
43293604000186,SANTA HELENA ASSISTANCIA MADICA S/A.,SP,2025,1,16983562920.8
43293604000186,SANTA HELENA ASSISTANCIA MADICA S/A.,SP,2025,2,21241940024.8
43293604000186,SANTA HELENA ASSISTANCIA MADICA S/A.,SP,2025,3,26054362388.16
43383373000100,CLICSAUDE ADMINISTRADORA DE BENEFICIOS LTDA,SP,2025,1,4961802.88
43383373000100,CLICSAUDE ADMINISTRADORA DE BENEFICIOS LTDA,SP,2025,2,5198192.32
43383373000100,CLICSAUDE ADMINISTRADORA DE BENEFICIOS LTDA,SP,2025,3,5878157.44
43643139000166,UNIMED DO ESTADO DE SAO PAULO - FEDERAAAO ESTADUAL DAS COOP. MADICAS,SP,2025,1,20997268877.28
43643139000166,UNIMED DO ESTADO DE SAO PAULO - FEDERAAAO ESTADUAL DAS COOP. MADICAS,SP,2025,2,30480900972.8
43643139000166,UNIMED DO ESTADO DE SAO PAULO - FEDERAAAO ESTADUAL DAS COOP. MADICAS,SP,2025,3,37881914445.44
44456036000150,UNIMED DE BAURU COOPERATIVA DE TRABALHO MADICO,SP,2025,1,12737934172.48
44456036000150,UNIMED DE BAURU COOPERATIVA DE TRABALHO MADICO,SP,2025,2,16868218888.960001
44456036000150,UNIMED DE BAURU COOPERATIVA DE TRABALHO MADICO,SP,2025,3,20632131275.52
44477823000188,INTEGRA ASSISTENCIA MEDICA SA,SP,2025,1,863974444.48
44477823000188,INTEGRA ASSISTENCIA MEDICA SA,SP,2025,2,2863395271.36
44477823000188,INTEGRA ASSISTENCIA MEDICA SA,SP,2025,3,4458062780.0
44595858000111,UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTALOGICAS,SP,2025,1,192373195.36
44595858000111,UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTALOGICAS,SP,2025,2,298236401.6
44595858000111,UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTALOGICAS,SP,2025,3,420236256.64
44649812000138,NOTRE DAME INTERMADICA SAADE S.A.,SP,2025,1,344575567072.64
44649812000138,NOTRE DAME INTERMADICA SAADE S.A.,SP,2025,2,415218855537.76
44649812000138,NOTRE DAME INTERMADICA SAADE S.A.,SP,2025,3,485740663022.4
44663631000166,UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO,SP,2025,1,2222579557.28
44663631000166,UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO,SP,2025,2,3276403806.48
44663631000166,UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO,SP,2025,3,4287398443.84
44673382000190,OMINT SERVIAOS DE SAADE S.A.,SP,2025,1,17121200358.4
44673382000190,OMINT SERVIAOS DE SAADE S.A.,SP,2025,2,30563584414.88
44673382000190,OMINT SERVIAOS DE SAADE S.A.,SP,2025,3,45138573110.56
44803922000102,UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIAOS MADICOS,SP,2025,1,7575786134.72
44803922000102,UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIAOS MADICOS,SP,2025,2,11487199004.0
44803922000102,UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIAOS MADICOS,SP,2025,3,15252154471.84
44857357000166,METRUS INSTITUTO DE SEGURIDADE SOCIAL,SP,2025,1,3169974651.68
44857357000166,METRUS INSTITUTO DE SEGURIDADE SOCIAL,SP,2025,2,4495380039.2
44857357000166,METRUS INSTITUTO DE SEGURIDADE SOCIAL,SP,2025,3,5685650870.08
44863959000126,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MADICO,SP,2025,1,5539176219.52
44863959000126,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MADICO,SP,2025,2,8236770806.72
44863959000126,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MADICO,SP,2025,3,10762415559.84
44945962000199,SANTA CASA DE MISERICARDIA E ASILO DOS POBRES DE BATATAIS,SP,2025,1,604105743.78
44945962000199,SANTA CASA DE MISERICARDIA E ASILO DOS POBRES DE BATATAIS,SP,2025,2,871948118.22
44945962000199,SANTA CASA DE MISERICARDIA E ASILO DOS POBRES DE BATATAIS,SP,2025,3,1120146213.44
45050963000138,BEMSTAR ASSISTENCIA MEDICA LTDA,BA,2025,1,18036144.32
45050963000138,BEMSTAR ASSISTENCIA MEDICA LTDA,BA,2025,2,23873166.56
45050963000138,BEMSTAR ASSISTENCIA MEDICA LTDA,BA,2025,3,28710564.48
45100138000109,UNIMED SAO JOSA DO RIO PRETO - COOP. DE TRABALHO MADICO,SP,2025,1,12408945650.08
45100138000109,UNIMED SAO JOSA DO RIO PRETO - COOP. DE TRABALHO MADICO,SP,2025,2,19527098294.08
45100138000109,UNIMED SAO JOSA DO RIO PRETO - COOP. DE TRABALHO MADICO,SP,2025,3,26425511133.44
45118429000116,UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MADICO,SP,2025,1,1594632519.68
45118429000116,UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MADICO,SP,2025,2,2509605501.76
45118429000116,UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MADICO,SP,2025,3,3482664636.64
45171402000197,UNIMED DE TAUBATA COOPERATIVA DE TRABALHO MADICO,SP,2025,1,669086183.36
45171402000197,UNIMED DE TAUBATA COOPERATIVA DE TRABALHO MADICO,SP,2025,2,939764925.44
45171402000197,UNIMED DE TAUBATA COOPERATIVA DE TRABALHO MADICO,SP,2025,3,1194460945.12
45207131000182,UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MADICO,SP,2025,1,1016568913.28
45207131000182,UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MADICO,SP,2025,2,1421862016.64
45207131000182,UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MADICO,SP,2025,3,1886702361.12
45232246000127,UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MADICO,SP,2025,1,9947602772.0
45232246000127,UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MADICO,SP,2025,2,14522597052.32
45232246000127,UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MADICO,SP,2025,3,19223272804.0
45272366000158,UNIMED DE ARARAQUARA - COOP. DE TRAB. MADICO,SP,2025,1,3146469436.16
45272366000158,UNIMED DE ARARAQUARA - COOP. DE TRAB. MADICO,SP,2025,2,5086376960.16
45272366000158,UNIMED DE ARARAQUARA - COOP. DE TRAB. MADICO,SP,2025,3,7002499294.88
45309606000141,UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIAOS MADICOS E HOSPITALARES,SP,2025,1,4484797986.56
45309606000141,UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIAOS MADICOS E HOSPITALARES,SP,2025,2,6410423983.36
45309606000141,UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIAOS MADICOS E HOSPITALARES,SP,2025,3,8511724570.4
45359213000142,UNIMED SAO CARLOS - COOPERATIVA DE TRABALHO MADICO,SP,2025,1,5034561295.84
45359213000142,UNIMED SAO CARLOS - COOPERATIVA DE TRABALHO MADICO,SP,2025,2,7880703366.4
45359213000142,UNIMED SAO CARLOS - COOPERATIVA DE TRABALHO MADICO,SP,2025,3,10754064408.48
45399961000159,UNIMED SOROCABA COOPERATIVA DE TRABALHO MADICO,SP,2025,1,11868787687.52
45399961000159,UNIMED SOROCABA COOPERATIVA DE TRABALHO MADICO,SP,2025,2,18228058234.08
45399961000159,UNIMED SOROCABA COOPERATIVA DE TRABALHO MADICO,SP,2025,3,24853050579.36
45425899000122,UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MADICO,SP,2025,1,3099979609.88
45425899000122,UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MADICO,SP,2025,2,4573182088.44
45425899000122,UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MADICO,SP,2025,3,6103215884.64
45467404000128,UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MADICO,SP,2025,1,633735596.32
45467404000128,UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MADICO,SP,2025,2,872632350.24
45467404000128,UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MADICO,SP,2025,3,1125701030.56
45568546000181,ALMA ODONTO OPERADORA DE PLANOS ODONTOLOGICOS LTDA,SP,2025,1,43991691.68
45568546000181,ALMA ODONTO OPERADORA DE PLANOS ODONTOLOGICOS LTDA,SP,2025,2,54345698.56
45568546000181,ALMA ODONTO OPERADORA DE PLANOS ODONTOLOGICOS LTDA,SP,2025,3,68773195.04
45572583000163,GARANTIA DE SAADE LTDA,SP,2025,1,680556912.16
45572583000163,GARANTIA DE SAADE LTDA,SP,2025,2,1075390163.2
45572583000163,GARANTIA DE SAADE LTDA,SP,2025,3,1488868007.04
45981176000100,ANAFE SAUDE,GO,2025,1,216094355.84
45981176000100,ANAFE SAUDE,GO,2025,2,492890422.16
45981176000100,ANAFE SAUDE,GO,2025,3,832626947.76
46024429000110,XP ADMINISTRADORA DE BENEFACIOS LTDA.,SP,2025,1,125579236.96
46024429000110,XP ADMINISTRADORA DE BENEFACIOS LTDA.,SP,2025,2,230566271.2
46024429000110,XP ADMINISTRADORA DE BENEFACIOS LTDA.,SP,2025,3,340199485.76
46124624000111,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MADICO,SP,2025,1,27831330691.2
46124624000111,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MADICO,SP,2025,2,44247065983.84
46124624000111,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MADICO,SP,2025,3,57787988038.08
46426569000114,UNITY SERVIAOS INTEGRADOS DE SAADE LTDA.,DF,2025,1,159662488.0
46426569000114,UNITY SERVIAOS INTEGRADOS DE SAADE LTDA.,DF,2025,2,524142981.28000003
46426569000114,UNITY SERVIAOS INTEGRADOS DE SAADE LTDA.,DF,2025,3,976353423.52
46614535000153,AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.,RO,2025,1,158135436.16
46614535000153,AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.,RO,2025,2,293054509.28
46614535000153,AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.,RO,2025,3,419282893.44
47325263000134,"ASSOC DE ASSIST A SAADE DOS SERV DAS UNIV E INST FED, EST E/OU FAC PART EM PE",PE,2025,1,48856538.24
47325263000134,"ASSOC DE ASSIST A SAADE DOS SERV DAS UNIV E INST FED, EST E/OU FAC PART EM PE",PE,2025,2,69088235.04
47325263000134,"ASSOC DE ASSIST A SAADE DOS SERV DAS UNIV E INST FED, EST E/OU FAC PART EM PE",PE,2025,3,87070705.76
47432143000136,PLENUM ASSISTENCIA MEDICA  LTDA,DF,2025,2,92641525.44
47432143000136,PLENUM ASSISTENCIA MEDICA  LTDA,DF,2025,3,141483130.24
47565155000139,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,SP,2025,1,1399205248.16
47565155000139,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,SP,2025,2,1912780189.44
47565155000139,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,SP,2025,3,2457378344.8
48090146000100,UNIMED DO BRASIL - CONF. NACIONAL DAS COOPERATIVAS MADICAS,SP,2025,1,12294346714.88
48090146000100,UNIMED DO BRASIL - CONF. NACIONAL DAS COOPERATIVAS MADICAS,SP,2025,2,14262808863.52
48090146000100,UNIMED DO BRASIL - CONF. NACIONAL DAS COOPERATIVAS MADICAS,SP,2025,3,17278146791.52
48578525000135,EGRAGORA  ADMINISTRADORA DE BENEFICIOS S/A,ES,2025,1,9600000.0
48578525000135,EGRAGORA  ADMINISTRADORA DE BENEFICIOS S/A,ES,2025,2,9600016.0
48578525000135,EGRAGORA  ADMINISTRADORA DE BENEFICIOS S/A,ES,2025,3,9600016.0
48628366000136,UNIMED DE SANTA BARBARA D'OESTE E AMERICANA - COOP DE TRABALHO MADICO,SP,2025,1,3336260067.52
48628366000136,UNIMED DE SANTA BARBARA D'OESTE E AMERICANA - COOP DE TRABALHO MADICO,SP,2025,2,5316736496.16
48628366000136,UNIMED DE SANTA BARBARA D'OESTE E AMERICANA - COOP DE TRABALHO MADICO,SP,2025,3,7370728263.5199995
48717516000188,UNIMED DE LORENA COOPERATIVA DE TRABALHO MADICO,SP,2025,1,715241445.28
48717516000188,UNIMED DE LORENA COOPERATIVA DE TRABALHO MADICO,SP,2025,2,996190250.4
48717516000188,UNIMED DE LORENA COOPERATIVA DE TRABALHO MADICO,SP,2025,3,1365582060.0
48721401000167,UNIMED DE CAAAPAVA - COOPERATIVA DE TRABALHO MEDICO,SP,2025,1,1954411363.04
48721401000167,UNIMED DE CAAAPAVA - COOPERATIVA DE TRABALHO MEDICO,SP,2025,2,2591229879.36
48721401000167,UNIMED DE CAAAPAVA - COOPERATIVA DE TRABALHO MEDICO,SP,2025,3,2869958393.12
48982275000102,INNOVA PLANO DE SAUDE LTDA,RO,2025,1,33597962.4
48982275000102,INNOVA PLANO DE SAUDE LTDA,RO,2025,2,39756242.56
48982275000102,INNOVA PLANO DE SAUDE LTDA,RO,2025,3,73547479.6
49168700000189,PRO-SAUDE JARINU ASSISTENCIA MEDICA SUPLEMENTAR LTDA.,SP,2025,1,3597590.0
49168700000189,PRO-SAUDE JARINU ASSISTENCIA MEDICA SUPLEMENTAR LTDA.,SP,2025,2,6116703.2
49168700000189,PRO-SAUDE JARINU ASSISTENCIA MEDICA SUPLEMENTAR LTDA.,SP,2025,3,6694303.2
49210966000142,UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MADICO,SP,2025,1,3626639348.64
49210966000142,UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MADICO,SP,2025,2,5482667310.96
49210966000142,UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MADICO,SP,2025,3,7233302165.84
49320799000192,ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL,SP,2025,1,9587337434.56
49320799000192,ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL,SP,2025,2,10767883567.199999
49320799000192,ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL,SP,2025,3,11673513856.16
49481538000154,SAUDIA ASSISTENCIA MADICA LTDA,MG,2025,1,54569267.2
49481538000154,SAUDIA ASSISTENCIA MADICA LTDA,MG,2025,2,68183885.76
49481538000154,SAUDIA ASSISTENCIA MADICA LTDA,MG,2025,3,93507171.84
49754083000101,EVO SAUDE ASSISTENCIA MEDICA LTDA,DF,2025,1,37716312.8
49754083000101,EVO SAUDE ASSISTENCIA MEDICA LTDA,DF,2025,2,41662889.92
49754083000101,EVO SAUDE ASSISTENCIA MEDICA LTDA,DF,2025,3,45392333.44
49792664000120,SUL DO PARA LTDA,PA,2025,1,188404083.2
49792664000120,SUL DO PARA LTDA,PA,2025,2,235798551.84
49792664000120,SUL DO PARA LTDA,PA,2025,3,455913404.32
49955478000164,AURORA SAADE LTDA,MG,2025,1,69530836.8
49955478000164,AURORA SAADE LTDA,MG,2025,2,318524192.8
49955478000164,AURORA SAADE LTDA,MG,2025,3,470437578.0
50368034000101,UNIMED DE AVARA COOPERATIVA DE TRABALHO MADICO,SP,2025,1,979070873.44
50368034000101,UNIMED DE AVARA COOPERATIVA DE TRABALHO MADICO,SP,2025,2,1370880090.08
50368034000101,UNIMED DE AVARA COOPERATIVA DE TRABALHO MADICO,SP,2025,3,1870852147.68
50432863000106,MATAO CLINICAS & AMHMA SAADE LTDA,SP,2025,1,390924294.08
50432863000106,MATAO CLINICAS & AMHMA SAADE LTDA,SP,2025,2,764832093.92
50432863000106,MATAO CLINICAS & AMHMA SAADE LTDA,SP,2025,3,1108119287.2
50480953000172,UNIMED DE LIMEIRA COOPERATIVA DE TRABALHO MADICO,SP,2025,1,2828634430.56
50480953000172,UNIMED DE LIMEIRA COOPERATIVA DE TRABALHO MADICO,SP,2025,2,4297739363.84
50480953000172,UNIMED DE LIMEIRA COOPERATIVA DE TRABALHO MADICO,SP,2025,3,5542000850.559999
50565317000143,SERV  SOCIAL AUTANOMO DE ASSIST A SAADE DOS SERV PABLICOS E MILITARES DE GOIAS,GO,2025,2,32823517055.68
50565317000143,SERV  SOCIAL AUTANOMO DE ASSIST A SAADE DOS SERV PABLICOS E MILITARES DE GOIAS,GO,2025,3,41517005176.16
50739135000141,SOBAM CENTRO MADICO HOSPITALAR S.A.,SP,2025,1,3384757422.72
50739135000141,SOBAM CENTRO MADICO HOSPITALAR S.A.,SP,2025,2,5384303887.68
50739135000141,SOBAM CENTRO MADICO HOSPITALAR S.A.,SP,2025,3,7193309531.84
50876139000171,NOVA SAADE OPERADORA INTEGRADA DE SAADE LTDA,RJ,2025,1,192182063.36
50876139000171,NOVA SAADE OPERADORA INTEGRADA DE SAADE LTDA,RJ,2025,2,548570182.24
50876139000171,NOVA SAADE OPERADORA INTEGRADA DE SAADE LTDA,RJ,2025,3,902875179.04
50991788000113,VITACARE PLANOS DE SAUDE LTDA,BA,2025,1,9600065.28
50991788000113,VITACARE PLANOS DE SAUDE LTDA,BA,2025,2,9600081.28
50991788000113,VITACARE PLANOS DE SAUDE LTDA,BA,2025,3,9600097.28
51093193000103,UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MADICO,SP,2025,1,3220249245.76
51093193000103,UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MADICO,SP,2025,2,4524689776.16
51093193000103,UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MADICO,SP,2025,3,5693699607.52
51107481000170,EVOLUAAO ADMINISTRADORA DE BENEFICIOS LTDA,MG,2025,1,120739157.76
51107481000170,EVOLUAAO ADMINISTRADORA DE BENEFICIOS LTDA,MG,2025,2,160636074.24
51107481000170,EVOLUAAO ADMINISTRADORA DE BENEFICIOS LTDA,MG,2025,3,172069518.16
51212821000122,SAGRADA SAADE ASSISTANCIA MADICA LTDA,MG,2025,1,21843840.96
51212821000122,SAGRADA SAADE ASSISTANCIA MADICA LTDA,MG,2025,2,17310449.12
51212821000122,SAGRADA SAADE ASSISTANCIA MADICA LTDA,MG,2025,3,28434334.880000003
51262335000119,CLANICA SAO GABRIEL S/S LTDA,SP,2025,1,23257524.16
51262335000119,CLANICA SAO GABRIEL S/S LTDA,SP,2025,2,27826516.32
